t_sec,ABack_x,ABack_y,ABack_z
562.08,-0.116699,0.007813,1.739746
562.09,0.253906,-0.057617,1.755371
562.1,0.547363,-0.23584,1.910156
562.11,0.573242,-0.484863,1.813477
562.12,0.544434,-0.814941,1.596191
562.13,0.513184,-1.061523,1.369629
562.14,0.719238,-1.141113,1.333496
562.15,0.992676,-1.019043,0.706055
562.16,0.980469,-0.799316,0.164063
562.17,0.7701200226425302,-0.6135086603275698,-0.07188447382283575
562.18,0.6546991713292379,-0.39416719498344427,-0.21935868959198973
562.19,0.5808414662652542,-0.09459041930235329,-0.06728219249284498
562.2,0.35718513199585245,0.22338226466782263,0.09276080922343324
562.21,-0.010279783227439054,0.573851934307203,0.2659786176644001
562.22,-0.19682969796111582,0.938231002238958,0.3475537616483668
562.23,-0.2697414776072691,1.1380424090842,0.5506584946967399
562.24,-0.32824239281057255,1.14596612412525,0.7687314676992261
562.25,-0.4291016999999999,1.06779165,0.6728213125
562.26,-0.48195718661246356,0.9100865522586559,0.8377617565239575
562.27,-0.3390734050646872,0.6832711676438351,1.0262569489713231
562.28,-0.13502189724035474,0.39868294649105884,1.266394084087131
562.29,0.01899279639065546,0.22918137225134966,1.4625450512371088
562.3,0.1276076320314863,0.28085520409766296,1.5151336438560725
562.31,0.28351148070681154,0.21959914269591535,1.4849207655950636
562.32,0.5768206239146263,-0.13021462266991757,1.4434410117446848
562.33,0.9295106603920966,-0.5655374777125534,1.417097145589986
562.34,1.0537351499999998,-0.8413084750000001,1.266479375
562.35,0.7969019283159875,-0.9099645577261887,1.045207976190906
562.36,0.5510938420961712,-0.9192310219445056,0.793960308630003
562.37,0.37505269796111584,-0.7495584179994689,0.4535976685275226
562.38,0.1496701669386511,-0.5914308763902422,0.10545735230442344
562.39,-0.03876719947279428,-0.27902795118272194,-0.11829280744706416
562.4,-0.26020274073569793,0.02217131929518157,-0.13149474865263833
562.41,-0.4962159280561583,0.3768844953145818,-0.033634619432205914
562.42,-0.6188254133381011,0.7882491361928126,0.17663032973357373
562.43,-0.802246,1.183105,0.737793
562.44,-1.056152,1.53418,1.272461
562.45,-0.717773,1.228027,0.865723
562.46,-0.583496,0.701172,1.243652
562.47,-0.322754,0.225586,1.311523
562.48,-0.321289,0.115234,1.708008
562.49,-0.028809,-0.046387,1.723633
562.5,0.384766,-0.244141,1.855469
562.51,0.581543,-0.369629,1.968262
562.52,0.551758,-0.449219,1.800293
562.53,0.521484,-0.670898,1.557617
562.54,0.462402,-0.755371,1.211426
562.55,0.599609,-0.711914,0.930176
562.56,0.662109,-0.604492,0.563965
562.57,0.668457,-0.456543,0.23877
562.58,0.571777,-0.279785,0.107422
562.59,0.401855,-0.049316,-0.020996
562.6,0.427734,0.20166,-0.120117
562.61,0.349609,0.515137,0.009277
562.62,0.158203,0.771484,0.133301
562.63,-0.058105,0.980469,0.320801
562.64,-0.118652,1.102539,0.44043
562.65,0.000488,1.092773,0.712402
562.66,0.083496,1.027344,1.027832
562.67,0.105957,0.811035,1.041504
562.68,0.274902,0.587891,1.172852
562.69,0.541016,0.344727,1.567871
562.7,0.742188,0.052734,1.898926
562.71,0.72998,-0.115723,2.01416
562.72,0.637207,-0.075684,1.989258
562.73,0.662598,-0.179688,1.821289
562.74,0.786621,-0.418457,1.598145
562.75,0.746094,-0.734863,1.39502
562.76,0.640625,-0.874512,1.067383
562.77,0.501953,-0.910156,0.81543
562.78,0.29248,-0.805664,0.383789
562.79,0.15332,-0.633301,0.078125
562.8,-0.089355,-0.437012,-0.041504
562.81,-0.339355,-0.232422,-0.273438
562.82,-0.612305,-0.00293,-0.205566
562.83,-0.745117,0.250977,0.056641
562.84,-0.779785,0.562988,0.294922
562.85,-0.878906,0.880859,0.648926
562.86,-1.040039,1.257324,1.226563
562.87,-0.971191,1.152344,1.223145
562.88,-0.693359,0.708984,1.179199
562.89,-0.455566,0.186035,1.508789
562.9,-0.287598,-0.371094,2.019043
562.91,0.144043,-0.552734,2.040039
562.92,0.593262,-0.504395,1.843262
562.93,0.856445,-0.612305,1.918457
562.94,0.875977,-0.65332,1.677246
562.95,0.914551,-0.657227,1.34668
562.96,0.878906,-0.835449,1.037598
562.97,0.869629,-0.747559,0.662598
562.98,0.946289,-0.520996,0.428223
562.99,0.8123542954455926,-0.35663887933575156,0.2409169475134239
563.0,0.5512314815092682,-0.18131550451507997,-0.0763012541758224
563.01,0.4027097536158869,0.046761040289315936,-0.22982425925793776
563.02,0.26933929648574345,0.38416413547432615,-0.08954382129892602
563.03,0.06582261799773781,0.6483092473089187,0.05773826268836346
563.04,-0.1549623416978635,0.9221010305705611,0.2569430376451653
563.05,-0.28404891216346195,1.1318546704415369,0.40370251094787424
563.06,-0.2458028800720612,1.1982565963823908,0.749530835032306
563.07,-0.3094484499999999,1.0097654,0.8751526875
563.08,-0.16548715490596294,0.815127099717178,0.9929381926263162
563.09,0.1381293582385958,0.47224372927727365,1.086145220998385
563.1,0.2923719112317361,0.18340954970101886,1.4123750401169213
563.11,0.40273520358062614,0.03683908679908898,1.6406080093897795
563.12,0.5773275209003302,0.00931100153943959,1.6798335307426995
563.13,0.7311238695088544,-0.06326562534826952,1.6376074467594928
563.14,0.9666271220272812,-0.32894835341272477,1.5977832783083272
563.15,1.2621612360763064,-0.6621648966311253,1.4635775123549304
563.16,1.1357420499999997,-0.8599667249999998,1.119353875
563.17,0.859614723937734,-1.006559095690677,0.9136279688087685
563.18,0.6917112830875861,-0.8498786199657877,0.6450695986084065
563.19,0.26527812504859094,-0.5960783543317119,0.35853498379922555
563.2,-0.09774028281581215,-0.32672508220804675,0.0450078169209428
563.21,-0.2649512527635073,-0.12288073296703383,-0.20113787098889024
563.22,-0.5495305902234177,0.16703933422449835,-0.19377679290028227
563.23,-0.7621381109654394,0.6358463382792792,0.009135234235396417
563.24,-0.938458665464593,1.1014031165894438,0.3409424459743346
563.25,-1.206543,1.33252,0.825195
563.26,-1.274902,1.294434,1.001953
563.27,-0.945313,0.879883,1.01709
563.28,-0.581055,0.30957,1.151367
563.29,-0.425781,0.016602,1.408691
563.3,-0.357422,-0.141602,1.487305
563.31,-0.069824,-0.309082,1.578613
563.32,0.26123,-0.34668,1.788086
563.33,0.319824,-0.376465,1.682617
563.34,0.443848,-0.46582,1.637207
563.35,0.463379,-0.57959,1.383789
563.36,0.508789,-0.689941,1.111816
563.37,0.666992,-0.709473,0.912109
563.38,0.748535,-0.59082,0.539551
563.39,0.779785,-0.405273,0.245117
563.4,0.775879,-0.213379,0.098633
563.41,0.731934,-0.083008,-0.050781
563.42,0.67334,0.095215,-0.050781
563.43,0.508301,0.350098,0.044434
563.44,0.21875,0.629883,0.28418
563.45,-0.01709,0.871582,0.436035
563.46,-0.055176,1.081543,0.716797
563.47,0.026367,1.219238,0.970703
563.48,-0.029785,1.225586,0.949707
563.49,0.086914,1.037109,1.009766
563.5,0.284668,0.716797,1.252441
563.51,0.505859,0.328613,1.645996
563.52,0.611816,-0.047852,1.986328
563.53,0.547363,-0.110352,2.099609
563.54,0.493164,-0.166016,1.941406
563.55,0.657227,-0.476074,1.757813
563.56,0.788086,-0.78125,1.501953
563.57,0.717285,-0.994629,1.255859
563.58,0.563477,-1.099609,0.95166
563.59,0.394043,-1.044434,0.640137
563.6,0.172363,-0.869629,0.212402
563.61,0.00293,-0.655273,0.014648
563.62,-0.231445,-0.379883,-0.160645
563.63,-0.469727,-0.064941,-0.305176
563.64,-0.686523,0.306152,-0.139648
563.65,-0.647949,0.533203,-0.015625
563.66,-0.655273,0.75293,0.226563
563.67,-0.705566,0.934082,0.426758
563.68,-0.904297,1.068359,1.244141
563.69,-0.84668,0.874023,1.333984
563.7,-0.738281,0.272949,1.387695
563.71,-0.553711,-0.26123,1.665527
563.72,-0.327637,-0.405273,2.064941
563.73,0.140625,-0.472656,2.086426
563.74,0.447754,-0.413574,1.944824
563.75,0.635742,-0.450684,1.925781
563.76,0.699219,-0.484375,1.550781
563.77,0.803711,-0.697754,1.404297
563.78,0.741211,-0.908203,0.984375
563.79,0.815918,-0.700684,0.744141
563.8,0.784668,-0.502441,0.50293
563.81,0.504395,-0.293945,0.152344
563.82,0.3101849552740411,-0.048733533433604564,-0.19356218434349548
563.83,0.2643517645828248,0.15831540841768688,-0.1644290257135644
563.84,0.21074902240090243,0.40719911754451876,-0.0642474908823753
563.85,0.14775505596946575,0.727457360862952,0.11936074959576382
563.86,0.08485631026996696,1.007936619205644,0.32923258536977723
563.87,0.09832092132748385,1.1833320675860561,0.5143005534698515
563.88,0.18240661207109143,1.1557719119956942,0.6843857425490747
563.89,0.18210675165324364,0.9753338469938311,0.8062151098663002
563.9,0.2607662499999999,0.8739439500000001,0.9780270625
563.91,0.3674071762132445,0.6576637332401561,1.026906702533613
563.92,0.5841429262782465,0.430793803028539,1.113777964939687
563.93,0.7653969515815623,0.18261189662654373,1.3929395940785991
563.94,0.8888035201317478,-0.020934801146396453,1.5511649034017212
563.95,0.852065097807765,-0.13707462650726243,1.5829035376215668
563.96,0.9090592813177559,-0.27707566451084553,1.4938217229480575
563.97,1.033488812238132,-0.5265882095538952,1.397966740240578
563.98,1.075629041613888,-0.724403494463168,1.2040280291464653
563.99,0.9498288999999999,-0.8819763875,0.9305114999999999
564.0,0.7689912514928595,-0.948290814427344,0.6869798512943264
564.01,0.47056092317189735,-0.8653549513511954,0.4856275497265965
564.02,0.08436215435146688,-0.6746685213388371,0.22300179587390845
564.03,-0.16416661877185157,-0.46227925457288477,-0.10246892080611891
564.04,-0.3329157213552847,-0.27795907521053576,-0.19067353031506218
564.05,-0.5275481203199559,0.04699744910254988,-0.09723652535658289
564.06,-0.6453623455901729,0.47524729798779475,0.18310685896769785
564.07,-0.8309716864312746,0.8348694951284497,0.5299343845152051
564.08,-1.103027,1.081543,0.890137
564.09,-1.239746,1.275391,1.171387
564.1,-1.024414,1.000977,1.062012
564.11,-0.686035,0.541016,1.121582
564.12,-0.449707,0.035645,1.399902
564.13,-0.394531,-0.292969,1.738281
564.14,-0.063477,-0.416992,1.861816
564.15,0.355957,-0.394531,1.703125
564.16,0.525879,-0.487305,1.8125
564.17,0.639648,-0.525391,1.609863
564.18,0.658203,-0.645508,1.251953
564.19,0.768555,-0.771973,0.959961
564.2,0.773438,-0.83252,0.698242
564.21,0.745117,-0.707031,0.476074
564.22,0.687988,-0.479492,0.157715
564.23,0.55957,-0.245605,-0.094727
564.24,0.503418,-0.032715,-0.219238
564.25,0.407227,0.278809,-0.092285
564.26,0.272949,0.60498,0.054688
564.27,0.100098,0.928223,0.307617
564.28,0.011719,1.162109,0.445313
564.29,0.028809,1.202148,0.641113
564.3,0.046387,1.111816,0.980469
564.31,0.166992,0.965332,1.11084
564.32,0.445801,0.666504,1.323242
564.33,0.80957,0.401855,1.684082
564.34,0.884277,0.158203,1.984375
564.35,0.750488,0.044922,2.092285
564.36,0.663086,-0.068359,1.98584
564.37,0.827148,-0.397461,1.865234
564.38,1.074707,-0.758301,1.675781
564.39,1.006348,-1.083008,1.375
564.4,0.758301,-1.213379,1.053711
564.41,0.538574,-1.202148,0.749023
564.42,0.280762,-1.018066,0.241211
564.43,0.068848,-0.696777,0.003906
564.44,-0.105469,-0.349609,-0.166992
564.45,-0.311523,-0.010742,-0.282715
564.46,-0.584473,0.414063,-0.185059
564.47,-0.681152,0.732422,-0.047852
564.48,-0.842285,1.025391,0.28125
564.49,-1.064453,1.13623,0.61377
564.5,-1.227539,1.055664,1.164063
564.51,-1.020508,0.840332,1.189941
564.52,-0.852539,0.391602,1.328125
564.53,-0.705078,-0.178711,1.529785
564.54,-0.520996,-0.408203,1.700195
564.55,-0.204102,-0.476074,1.848633
564.56,0.153809,-0.472168,1.884277
564.57,0.319336,-0.415527,1.844238
564.58,0.419922,-0.490723,1.683105
564.59,0.523438,-0.55127,1.42627
564.6,0.664551,-0.820801,1.169434
564.61,0.730469,-0.875,0.755859
564.62,0.82373,-0.772461,0.533203
564.63,0.760254,-0.574707,0.249512
564.64,0.5929636202947172,-0.3465371895940417,0.027612652406689253
564.65,0.5872552537158554,-0.1489863651162191,-0.14356973076522217
564.66,0.5763160177442239,0.1536345112444289,-0.030903947378170926
564.67,0.4020771216884901,0.5023900069455841,0.07328921892763202
564.68,0.1341840192609165,0.7202171717156386,0.14967764967406566
564.69,-0.12425008758298822,0.8774434394781678,0.2710202966886105
564.7,-0.18399311153801817,1.0093397805674575,0.41383016806492684
564.71,-0.1512002894123009,1.1428220154123403,0.7997644340518362
564.72,-0.21940934999999995,1.120910825,0.8951418124999999
564.73,0.07857405127175963,0.9683988646300219,0.8703544724223593
564.74,0.520819834464465,0.6467877506871988,1.0346737339969148
564.75,0.8924580507752108,0.3176299316369815,1.450311834031751
564.76,0.9600074630949218,-0.04728366233219872,1.658626627225635
564.77,0.8148717566661484,-0.19403872752092366,1.735067264805124
564.78,0.7917128679604867,-0.23901718590392818,1.5998730046298313
564.79,0.9995578393015615,-0.4392937834118241,1.4567260063322016
564.8,1.1966725590702376,-0.6550254858698509,1.2990489680133093
564.81,0.99479955,-0.8439757499999997,1.0559691249999998
564.82,0.7072112003624615,-0.8923128365184733,0.809814925000675
564.83,0.5106101304612118,-0.7998217979779244,0.5595631071688747
564.84,0.22570680994843106,-0.7328391264779711,0.1680418938449921
564.85,-0.03221226105381758,-0.5171697791073736,-0.040247573865623665
564.86,-0.23244100095785908,-0.2607341968015403,-0.15412906469477622
564.87,-0.44990226480347006,0.028425839657317042,-0.19497544146571721
564.88,-0.6010778698971574,0.3497829579296303,-0.11254204085887737
564.89,-0.6140175306947635,0.6660301432477512,0.04142443297240367
564.9,-0.759766,0.97168,0.309082
564.91,-0.976563,1.12793,0.783203
564.92,-1.054688,1.199219,1.307617
564.93,-0.822266,0.763184,1.158203
564.94,-0.708496,0.183105,1.475586
564.95,-0.529785,-0.285156,1.770996
564.96,-0.27832,-0.376465,1.976563
564.97,0.208984,-0.437988,1.958008
564.98,0.461426,-0.446777,1.999512
564.99,0.622559,-0.482422,1.949219
565.0,0.624512,-0.591797,1.538574
565.01,0.695801,-0.752441,1.308105
565.02,0.748535,-0.882324,0.841309
565.03,0.767578,-0.81543,0.552734
565.04,0.73291,-0.612793,0.349121
565.05,0.473633,-0.314941,0.130859
565.06,0.349121,-0.035156,-0.230957
565.07,0.348633,0.244141,-0.203613
565.08,0.222168,0.525879,-0.047363
565.09,0.052734,0.787598,0.105957
565.1,-0.068359,1.114746,0.299805
565.11,-0.068359,1.287109,0.439453
565.12,0.111328,1.163574,0.848633
565.13,0.39502,0.927246,1.071289
565.14,0.461426,0.677246,1.139648
565.15,0.619629,0.61084,1.288086
565.16,0.672363,0.530273,1.659668
565.17,0.629395,0.54248,1.957031
565.18,0.715332,0.359863,1.851563
565.19,0.846191,0.024902,1.945313
565.2,1.067871,-0.405273,1.818359
565.21,1.09668,-0.752441,1.487793
565.22,0.939941,-1.011719,1.116211
565.23,0.703613,-1.190918,0.89502
565.24,0.515625,-0.996582,0.575684
565.25,0.199707,-0.722656,0.285156
565.26,-0.111328,-0.539063,-0.121094
565.27,-0.315918,-0.268555,-0.279297
565.28,-0.54541,0.148926,-0.156738
565.29,-0.692871,0.498047,-0.0625
565.3,-0.769043,0.797852,0.123535
565.31,-0.924805,1.034668,0.54248
565.32,-1.179199,1.184082,1.236328
565.33,-1.035156,0.865723,1.211914
565.34,-0.71875,0.414551,1.116699
565.35,-0.556641,0.106445,1.539551
565.36,-0.397461,-0.045898,1.728516
565.37,-0.120117,-0.252441,1.836914
565.38,0.29541,-0.269043,1.861328
565.39,0.450195,-0.212402,1.736816
565.4,0.580566,-0.333496,1.613281
565.41,0.571289,-0.602539,1.279785
565.42,0.627441,-0.662109,1.072754
565.43,0.736328,-0.56543,0.807129
565.44,0.637207,-0.402344,0.533691
565.45,0.522949,-0.179688,0.333984
565.46,0.442383,-0.000488,0.15918
565.47,0.42638913837752135,0.15501846907729083,-0.005662005932990294
565.48,0.36372265382341096,0.29594835636432315,-0.04360452658127956
565.49,0.2162517898726649,0.43042661144397965,-0.02091900396952312
565.5,-0.0040392366198303276,0.6679548450464176,0.09636596433572622
565.51,-0.16176417254641445,0.8686788345200536,0.25029043990039546
565.52,-0.12453804842486685,0.9014623446446888,0.5566923166752734
565.53,0.09829255999594196,0.724558964682585,0.7876015882579963
565.54,0.2564689711006069,0.5263656703484896,0.9034960989420255
565.55,0.4715824,0.44229086250000005,1.0950321250000001
565.56,0.6907315400080623,0.5085871942104481,1.2217053406336482
565.57,0.7225004941754449,0.5500004941227764,1.3960508612126667
565.58,0.7815672303755758,0.46888227391164605,1.4676490498813068
565.59,0.8744839693087065,0.28594434037621996,1.5458671483518325
565.6,1.0815132012469464,0.016319143129632396,1.5663503167323005
565.61,1.3092912590920267,-0.2403427029889384,1.4228403244895191
565.62,1.2979653231922081,-0.6021104674983364,1.299380250527761
565.63,1.1288287872513505,-0.9062235330613281,1.2015712180770013
565.64,0.8865481499999999,-0.9094295374999999,1.0335079999999999
565.65,0.49449782922081464,-0.6621778667923749,0.7221385905435467
565.66,0.13482137274172046,-0.3037323125837069,0.48444272119580356
565.67,-0.11004373199648099,-0.09079046429421733,0.05742260985166092
565.68,-0.3597643291367375,0.04791039892622173,-0.2321792011290995
565.69,-0.5476075195072281,0.26744219955683235,-0.10647854375041721
565.7,-0.6610804747761845,0.5081095689158596,0.11953770667134112
565.71,-0.8098098477422453,0.7848432244151519,0.3192610811965384
565.72,-1.0314846616171416,0.9810292741088424,0.8282322571025309
565.73,-1.186035,0.805664,1.187012
565.74,-0.942383,0.5,1.115723
565.75,-0.541016,0.133301,1.191895
565.76,-0.28418,0.005859,1.55127
565.77,-0.17041,-0.057617,1.704102
565.78,0.047852,-0.162598,1.702148
565.79,0.226074,-0.089844,1.626953
565.8,0.324707,-0.12793,1.611816
565.81,0.556641,-0.150879,1.48877
565.82,0.632813,-0.223145,1.377441
565.83,0.820313,-0.217285,1.134766
565.84,0.866699,-0.306152,1.049316
565.85,0.835449,-0.242676,0.874512
565.86,0.804688,-0.139648,0.665039
565.87,0.653809,-0.021973,0.344727
565.88,0.522949,0.225098,0.099609
565.89,0.405273,0.39502,-0.183105
565.9,0.233887,0.408203,-0.272461
565.91,0.106445,0.449219,-0.044922
565.92,0.01709,0.597656,0.23877
565.93,-0.084473,0.711914,0.283691
565.94,-0.115723,0.815918,0.387695
565.95,0.04834,0.774902,0.675781
565.96,0.152344,0.64502,1.096191
565.97,0.163086,0.439941,1.25293
565.98,0.458984,0.450195,1.355957
565.99,0.623047,0.399414,1.498047
566.0,0.49707,0.584961,1.691406
566.01,0.393555,0.868652,1.805664
566.02,0.463379,0.855957,1.746094
566.03,0.706055,0.313477,1.710938
566.04,0.983398,-0.243164,1.715332
566.05,1.201172,-0.61377,1.644531
566.06,1.211426,-0.882324,1.395996
566.07,1.046875,-0.919922,0.977051
566.08,0.800293,-0.71582,0.668457
566.09,0.458984,-0.404785,0.41748
566.1,0.117188,-0.120117,0.055176
566.11,-0.089844,0.042969,-0.359375
566.12,-0.291016,0.200684,-0.26123
566.13,-0.432129,0.37793,-0.049805
566.14,-0.534668,0.572266,0.135254
566.15,-0.695313,0.767578,0.32666
566.16,-0.937988,0.842773,0.737305
566.17,-1.064941,0.628418,1.11377
566.18,-0.896484,0.341309,1.214844
566.19,-0.774414,0.140137,1.501465
566.2,-0.736816,-0.302246,1.720703
566.21,-0.559082,-0.71875,1.996582
566.22,-0.182129,-0.736328,1.89502
566.23,0.12793,-0.597168,1.756348
566.24,0.353027,-0.41748,1.635254
566.25,0.591797,-0.144043,1.475098
566.26,0.70752,-0.126953,1.238281
566.27,0.721191,-0.15918,0.859375
566.28,0.820801,-0.203613,0.79541
566.29,0.855957,-0.247559,0.575684
566.3,0.725098,-0.176758,0.200684
566.31,0.6454385839527114,-0.05241063129819738,0.030913294390507634
566.32,0.5791875815499952,0.05595045645047583,-0.0329440354950466
566.33,0.5374894289269905,0.2308678673259046,-0.03886222848240212
566.34,0.3949692985577248,0.43219755031256735,0.06645529087138313
566.35,0.2722553900874655,0.5872526703549771,0.1927414864180491
566.36,0.18562718873706685,0.7149938545190597,0.2697641114711073
566.37,0.07600115558678555,0.8388380657189244,0.38705846939697
566.38,0.02439289289769353,0.8513102551836293,0.5983872547942062
566.39,-0.02878379999999997,0.7253231625,0.7483518124999999
566.4,0.026717410422719856,0.5750964399679627,0.9865601860148665
566.41,0.379564991554902,0.39290726313964824,1.2006172043059902
566.42,0.7530521355410404,0.16798518446489255,1.4103565921308028
566.43,0.8745567929034409,-0.06646298803655659,1.6225793659570293
566.44,0.7031645799039903,-0.1787948633602644,1.7631188964544966
566.45,0.5156205353553526,-0.19249291932931867,1.686512398135679
566.46,0.5283732408995169,-0.25998662188921584,1.5233755162172333
566.47,0.7259328706949649,-0.5592969949562194,1.3430681930429416
566.48,0.8384525999999999,-0.8600221,1.1833494375
566.49,0.8385392922780976,-0.9461127222234207,1.0129350935731634
566.5,0.6262939543625549,-0.84696409707571,0.750434233708495
566.51,0.2967656965864849,-0.6107735246296484,0.505077784855597
566.52,-0.022483586661182442,-0.33428389577289874,0.3686972027471562
566.53,-0.16676179289714238,-0.016129250362160952,-0.05758974674550965
566.54,-0.22509370081497632,0.17958046604781397,-0.34534107547087767
566.55,-0.31119403292220055,0.4765516419061416,-0.06693176522895605
566.56,-0.47162213047610624,0.8575955143610978,0.4106827909885853
566.57,-0.728516,0.986328,0.730469
566.58,-0.880859,0.943848,1.073242
566.59,-0.643555,0.6875,1.108887
566.6,-0.326172,0.369629,1.148438
