t_sec,ABack_x,ABack_y,ABack_z
762.06,0.8379920700199539,-0.5809181442562744,0.3794554036012215
762.07,0.8605501779831116,-0.47803227896391254,0.2789345175319662
762.08,1.1547940841245263,-0.398789916293277,0.02784022261023053
762.09,0.9621870772731358,-0.2354043345269926,-0.05296343216778476
762.1,0.491699,-0.108398,-0.207031
762.11,0.064453,-0.078613,-0.114746
762.12,-0.026367,-0.007813,0.307129
762.13,-0.030762,0.126465,0.21582
762.14,-0.009277,0.27002,0.185547
762.15,-0.087402,0.184082,0.152832
762.16,-0.079102,-0.03125,0.231934
762.17,0.006348,-0.343262,0.370117
762.18,0.12207,-0.623047,0.700684
762.19,0.182129,-0.62793,1.123535
762.2,0.310059,-0.25,1.519043
762.21,0.539063,0.380859,1.953125
762.22,0.505859,0.692871,2.295898
762.23,0.420898,0.737793,2.712891
762.24,0.503418,0.44043,2.637207
762.25,0.555664,-0.04834,2.100098
762.26,0.374512,-0.496094,1.839355
762.27,0.139648,-0.70459,2.003906
762.28,0.021973,-0.620117,1.8125
762.29,-0.045898,-0.523438,1.493164
762.3,-0.078613,-0.437012,1.161621
762.31,-0.190918,-0.410156,0.774414
762.32,-0.334961,-0.537109,0.587891
762.33,-0.333984,-0.693359,0.408203
762.34,-0.391602,-0.638184,0.240234
762.35,-0.345703,-0.485352,-0.035645
762.36,-0.136719,-0.276367,-0.117676
762.37,0.075684,-0.054199,-0.043457
762.38,0.190918,0.18457,-0.056641
762.39,0.190918,0.51709,-0.003906
762.4,0.070801,0.806152,-0.002441
762.41,-0.143555,0.84668,0.091309
762.42,-0.316895,0.544922,0.108887
762.43,-0.372559,0.210449,0.32959
762.44,-0.46875,-0.036133,1.036621
762.45,-0.701172,-0.033691,2.044434
762.46,-1.157715,-0.147461,1.997559
762.47,-1.008301,-0.165527,1.691895
762.48,-0.751465,-0.357422,2.333008
762.49,-0.304688,-0.993164,2.494629
762.5,-0.585449,-0.989258,2.242188
762.51,-0.305664,-0.61377,2.015625
762.52,0.001465,-0.538574,1.647461
762.53,0.165527,-0.578125,1.557617
762.54,0.061035,-0.546875,1.291992
762.55,0.115234,-0.529785,0.874023
762.56,0.36377,-0.573242,0.650391
762.57,0.506836,-0.584961,0.493652
762.58,0.541992,-0.527344,0.321289
762.59,0.318359,-0.434082,0.153809
762.6,-0.108887,-0.209473,0.070801
762.61,-0.322266,0.105957,-0.041992
762.62,-0.394531,0.432617,0.064453
762.63,-0.445801,0.69043,0.257324
762.64,-0.459961,0.696777,0.128418
762.65,-0.327148,0.536621,-0.07666
762.66,-0.086426,0.31543,-0.174805
762.67,0.157715,0.054199,-0.106445
762.68,0.299805,-0.249512,0.095215
762.69,0.391113,-0.414063,0.750977
762.7,0.52832,-0.356445,1.87793
762.71,0.753906,-0.274902,2.711426
762.72,1.039063,-0.091309,2.837891
762.73,1.455566,0.19873,2.079102
762.74,1.643555,-0.114258,1.82373
762.75,1.493652,-0.61377,1.71582
762.76,1.22998,-0.797852,1.627441
762.77,0.940918,-0.774414,1.440918
762.78,0.581543,-0.685547,1.232422
762.79,0.236328,-0.630371,1.084473
762.8,-0.107422,-0.519531,0.898926
762.81,-0.434082,-0.339355,0.628418
762.82,-0.601563,-0.242676,0.274414
762.83,-0.629883,-0.208008,-0.135254
762.84,-0.458984,-0.164551,-0.39502
762.85,-0.1948548106552136,-0.05260434957505011,-0.2600499082731985
762.86,-0.029054584441983722,0.19953354633971246,-0.07342947971138114
762.87,-0.05111604011077303,0.43999923619475223,-0.12786775623703941
762.88,-0.25051491772820367,0.5914351337170999,-0.07535244283853076
762.89,-0.43710726784286447,0.5761570085146166,0.016066495171480066
762.9,-0.5102390530003332,0.4994531260428224,0.1894420922344186
762.91,-0.6627565771719277,0.46274262978589076,0.604994445160809
762.92,-0.9714834325278379,0.41760014404449386,1.0780297731873545
762.93,-1.6441031775549915,0.32703931481609716,1.0785036769377307
762.94,-1.9793755704463458,0.19593382444205687,0.8526583491803208
762.95,-1.7636712781683084,0.04062719160759998,1.0958128141308279
762.96,-1.5222496229940068,-0.44889326589614,1.2576352204190049
762.97,-1.259487977912885,-0.8569125017849001,1.370510905037318
762.98,-0.7720455394215735,-0.7155114191108158,1.396592459053375
762.99,-0.01577230557224696,-0.5662256437369821,1.1854450919427153
763.0,0.3806649114607201,-0.6381123251551255,1.0423489766619887
763.01,0.5679801985367957,-0.6990362031515946,1.0206574516089644
763.02,0.7018386193648847,-0.6047775486809417,0.8858565352051846
763.03,0.7896757348291814,-0.5397115369122231,0.6576987131937839
763.04,0.8933948821118669,-0.5162923917376226,0.5406943471065784
763.05,0.7859451247570066,-0.45212252572718714,0.3527034579502593
763.06,0.5650500568256595,-0.29509703252445396,0.15771757822449173
763.07,0.181623317537784,-0.12100879223304872,0.13604835316645927
763.08,-0.2284725161642501,0.10347452403037546,0.1275343383015289
763.09,-0.413086,0.361816,-0.07666
763.1,-0.484863,0.468262,0.035156
763.11,-0.535156,0.458496,0.234375
763.12,-0.444336,0.410645,0.272949
763.13,-0.254883,0.372559,0.18457
763.14,0.018066,0.316895,0.207031
763.15,0.238281,0.130859,0.247559
763.16,0.276855,-0.268555,0.44043
763.17,0.311035,-0.615723,1.01123
763.18,0.437988,-0.612305,1.820313
763.19,0.785645,-0.312012,1.773926
763.2,0.839355,0.108398,2.630371
763.21,0.836426,0.233887,2.397461
763.22,1.027832,0.039063,1.797852
763.23,0.952148,-0.405273,1.668457
763.24,0.803711,-0.755371,1.598145
763.25,0.623535,-0.851563,1.535156
763.26,0.424805,-0.767578,1.260742
763.27,0.168945,-0.678711,0.941895
763.28,-0.040527,-0.617188,0.903809
763.29,-0.244629,-0.501465,0.673828
763.3,-0.306641,-0.437012,0.36084
763.31,-0.34668,-0.326172,0.094727
763.32,-0.406738,-0.207031,-0.259277
763.33,-0.284668,0.106445,-0.222168
763.34,-0.137207,0.425781,-0.228516
763.35,-0.181152,0.631348,-0.19043
763.36,-0.257324,0.684082,-0.17334
763.37,-0.362793,0.470703,0.069824
763.38,-0.387207,0.193848,0.328613
763.39,-0.369629,0.004395,0.637695
763.4,-0.518555,0.087402,1.379395
763.41,-0.94873,0.179688,1.907227
763.42,-1.258301,0.220703,1.764648
763.43,-1.006348,0.129395,2.067871
763.44,-1.03125,-0.289551,2.458008
763.45,-0.932129,-0.703125,2.296387
763.46,-0.607422,-0.707031,2.294922
763.47,-0.18457,-0.690918,1.954102
766.65,0.566406,-0.611328,1.965332
766.66,0.291992,-0.727539,2.030273
766.67,0.06543,-0.787109,1.760254
766.68,-0.037109,-0.841309,1.510254
766.69,-0.069824,-0.882324,1.304199
766.7,-0.018066,-0.891602,1.111816
766.71,0.085938,-0.770508,0.931641
766.72,0.091797,-0.62207,0.670898
766.73,-0.032227,-0.467285,0.436523
766.74,-0.062012,-0.282227,0.251953
766.75,0.06945481784505929,-0.1592075096390541,-0.018883773558482447
766.76,0.22743246216071178,-0.14642657893408714,-0.05922116663931942
766.77,0.2981958948516288,-0.07736042042730684,0.07049859547400203
766.78,0.20269486231831996,-0.016389565440461218,0.2609417751019849
766.79,0.010983450930605817,0.02258367904152725,0.3744352299992404
766.8,-0.14014633743620325,0.06047008984487662,0.3001250536928441
766.81,-0.23276115313439744,0.26333174232144047,0.42272099998714185
766.82,-0.4097947129896485,0.29222132268288703,0.4707101007662422
766.83,-0.6387663856482291,0.18537761991667479,0.5260350457088566
766.84,-0.7922337090408923,0.1414367434794413,0.8118902256624667
766.85,-0.9591677390813176,0.0696676697393927,0.9662177954010784
766.86,-1.1973814829717995,-0.11468387646621686,1.1533491291571918
766.87,-1.3230556754478282,-0.4430289120007148,1.2605809152447978
766.88,-1.170000424249948,-0.7819578510333686,1.2687639881713844
766.89,-0.874163781997281,-0.884814613529558,1.3101485612374004
766.9,-0.560505658329405,-0.7569203797483306,1.3514131121925368
766.91,-0.33988232451824857,-0.6354612676046324,1.181478223617312
766.92,-0.02010459329999853,-0.5904768788894856,1.0824912508153832
766.93,0.26119913778173104,-0.622023466757584,1.074290158875362
766.94,0.45108848717823286,-0.6908302762785934,1.110506258618154
766.95,0.5708883570731405,-0.7528298582956684,0.9693303947594079
766.96,0.6346719086628267,-0.802847179029112,0.6786402059073795
766.97,0.7084888502131959,-0.7787783101377648,0.47877499044566113
766.98,0.6967732891978471,-0.6229475472116695,0.19890023256732586
766.99,0.450195,-0.481934,-0.097168
767.0,0.069336,-0.396973,-0.041504
767.01,-0.15625,-0.276367,0.177734
767.02,-0.203125,-0.174805,0.294922
767.03,-0.119141,-0.053223,0.415527
767.04,0.037109,0.155762,0.285156
767.05,0.137207,0.382813,0.162109
767.06,0.118652,0.442871,0.152832
767.07,0.162109,0.385254,0.497559
767.08,0.32666,0.483398,1.197266
767.09,0.57959,0.530762,1.510254
767.1,0.692871,0.202637,1.861816
767.11,0.772949,-0.394531,2.260742
767.12,0.950684,-0.65918,2.100586
767.13,0.972168,-0.730469,2.107422
767.14,0.623047,-0.734863,2.078125
767.15,0.296387,-0.705566,1.822266
767.16,0.100586,-0.730957,1.428711
767.17,0.000488,-0.789551,1.095215
767.18,0.008301,-0.724609,0.912598
767.19,-0.025391,-0.588379,0.702637
767.2,-0.112305,-0.407227,0.606445
767.21,-0.175781,-0.293457,0.329102
767.22,-0.140625,-0.28418,-0.016113
767.23,0.05957,-0.223633,0.016113
767.24,0.303711,-0.015137,0.137695
767.25,0.36084,0.321777,-0.050781
767.26,0.196289,0.64502,-0.002441
767.27,-0.091309,0.834473,0.257324
767.28,-0.319824,0.891602,0.443359
767.29,-0.499023,0.862305,1.138672
767.3,-0.806641,0.40625,1.405762
767.31,-0.940918,0.184082,1.360352
767.32,-0.92041,0.114258,1.908203
767.33,-1.085449,-0.350586,2.432129
767.34,-1.098145,-0.864258,2.480957
767.35,-0.804199,-1.106934,2.180664
767.36,-0.43457,-0.984375,2.151855
767.37,-0.103516,-0.765625,1.767578
767.38,0.120605,-0.620117,1.40332
767.39,0.353027,-0.605469,1.054199
767.4,0.567383,-0.618652,0.836914
767.41,0.660645,-0.494141,0.567383
767.42,0.717773,-0.302734,0.230957
767.43,0.74707,-0.243164,-0.047363
767.44,0.618652,-0.246582,-0.041016
767.45,0.375977,-0.314941,0.043457
767.46,0.188477,-0.445801,0.00293
767.47,0.025879,-0.546875,0.181641
767.48,0.069824,-0.456055,0.314453
767.49,0.294434,-0.20166,0.270996
767.5,0.460449,0.088867,0.256836
767.51,0.499023,0.230469,0.137695
767.52,0.529297,0.166992,0.098145
767.53,0.537109,0.11377,0.228027
767.54,0.452148,0.083496,0.538086
767.55,0.454102,0.165039,1.093262
767.56,0.562988,0.298828,2.147461
767.57,0.448242,0.459473,2.442871
767.58,0.5,0.356934,2.897949
767.59,0.593262,0.069824,2.545898
767.6,0.290527,-0.432617,1.904297
767.61,-0.054199,-0.743652,1.87207
767.62,-0.327148,-0.714355,1.847168
767.63,-0.541016,-0.515137,1.633789
767.64,-0.529785,-0.273438,1.438477
767.65,-0.414551,-0.087891,1.319824
767.66,-0.4004766916586172,-0.04809291830095895,0.9741800260984921
767.67,-0.48867093400862655,-0.20296411608179332,0.6051162449349655
767.68,-0.5144224023588518,-0.40234764273229645,0.31091817162022506
767.69,-0.4115452082869504,-0.4483776814602496,0.14998632821787905
767.7,-0.196090755160779,-0.43211956087400094,0.15543869970129354
767.71,0.147276989678816,-0.37143066499167104,0.2141475095412385
767.72,0.3807952945176887,-0.21647687969623575,0.25812986453758946
767.73,0.5254384834402119,0.07433181873635764,0.33748990781606303
767.74,0.37439265958965673,0.3377006953075775,0.36776131010194857
767.75,0.09042500721482452,0.5289715686003058,0.4548911523552358
767.76,-0.22524337236173156,0.6480614359175328,0.6270550928624141
767.77,-0.5607224494459349,0.706862284629308,1.0241311742415027
767.78,-1.055752882601127,0.5669802679694345,1.3101676096619135
767.79,-1.5571654593980635,0.2639964776419741,1.2045288033457004
767.8,-1.7714546025939595,0.042369584220538714,1.070557024343197
767.81,-1.4995084994059331,-0.20466250914170714,1.372406797525733
767.82,-1.2136792604844078,-0.5709636950759795,1.881048620157984
767.83,-1.067781342295147,-0.8167664341094346,2.091266506052844
767.84,-0.6862808046169433,-0.7840940667561576,1.9279253417300637
767.85,-0.2467619909802899,-0.7590648350616449,1.8385721964243706
767.86,0.09960765137626154,-0.7568649492111759,1.747815137400622
767.87,0.1998479826273278,-0.848176096503375,1.5955905176757557
767.88,0.19370474774138274,-0.8454092852371244,1.3418298685720784
767.89,0.1898311313063456,-0.7173077301255557,1.0007829757448778
767.9,0.329102,-0.620605,0.633789
767.91,0.515625,-0.554688,0.405762
767.92,0.55127,-0.464844,0.324707
767.93,0.416992,-0.289063,0.125
767.94,0.054688,-0.036133,-0.066406
767.95,-0.214844,0.342773,-0.140137
767.96,-0.275391,0.666992,-0.040039
767.97,-0.257324,0.791992,0.107422
767.98,-0.27002,0.621582,0.01123
767.99,-0.229004,0.404297,0.015625
768.0,-0.148926,0.272949,-0.004395
768.01,-0.028809,0.128418,-0.092285
768.02,0.114746,-0.076172,-0.078613
768.03,0.189453,-0.302246,0.202148
768.04,0.280762,-0.251953,0.981934
768.05,0.556152,-0.121094,1.85791
768.06,0.757813,-0.092773,2.508789
768.07,1.171387,0.17041,2.749512
768.08,1.506836,0.412598,1.907227
768.09,1.706055,0.184082,1.88623
768.1,1.626465,-0.397949,2.028809
768.11,1.376465,-0.762695,1.894043
768.12,1.088379,-0.82666,1.760254
768.13,0.807617,-0.807129,1.598145
768.14,0.425781,-0.778809,1.432129
768.15,-0.013672,-0.705078,1.199219
768.16,-0.448242,-0.625488,0.713867
768.17,-0.671875,-0.422363,0.412598
768.18,-0.730469,-0.164063,0.144531
768.19,-0.650391,-0.04541,-0.134277
768.2,-0.4375,-0.022461,-0.188965
768.21,-0.16748,0.126953,-0.087402
768.22,-0.049805,0.335449,-0.02002
768.23,-0.058594,0.472168,-0.105957
768.24,-0.138672,0.520508,-0.025391
768.25,-0.426758,0.524902,0.182129
768.26,-0.529785,0.442383,0.661133
768.27,-0.491211,0.236816,1.06543
768.28,-0.326172,0.17334,1.514648
768.29,-0.061035,0.28125,1.720215
768.3,0.026367,0.103516,1.648926
768.31,-0.222168,-0.119141,2.380371
768.32,-0.664551,-0.151855,2.125977
768.33,-0.866699,-0.121582,1.792969
768.34,-0.790527,0.075684,1.91748
768.35,-0.412598,0.168457,1.710938
795.41,0.431641,-0.420898,0.82959
795.42,0.518555,-0.477051,0.73877
795.43,0.489258,-0.535645,0.643066
795.44,0.338379,-0.555176,0.325684
795.45,0.112305,-0.529297,0.087402
795.46,-0.1811794297884543,-0.3527074089796325,0.225666633100756
795.47,-0.2978511314161195,-0.10786422592400113,0.19294637686520205
795.48,-0.24531276390433798,0.1576375824879387,0.17642567381732288
795.49,-0.15074169837340284,0.42192393504761605,0.22917735526713462
795.5,-0.1302193346233304,0.4872804555773935,0.020182961555289543
795.51,-0.10260622610724374,0.36151208930343115,-0.045872057606212074
795.52,-0.024450481725904256,0.13609366094446407,0.04063443546472716
795.53,0.12133325031349938,-0.04743339926917528,0.24592164233940977
795.54,0.404462950127652,-0.09517131548160507,0.543064063088022
795.55,0.8503401081104229,-0.025815606733339158,0.9030377988959082
795.56,1.1109220005380294,0.006559975635040405,1.1879144599705105
795.57,1.0557134021871795,-0.18743505652410367,1.1965877749409577
795.58,1.195296712813957,-0.28796107919905056,1.2789109216780385
795.59,1.2801873611329269,-0.3225444619822737,1.0897205203030145
795.6,1.1987861313216406,-0.5385011196094323,1.199607181425554
795.61,0.7249481414726839,-0.6717585847032008,1.1760407236752652
795.62,0.3844584518488043,-0.7406616817775196,1.1106082132143893
795.63,0.19040242987770445,-0.7380834010252977,1.1272575997917818
795.64,0.07287003561226368,-0.6464901826815839,1.0704143825610255
795.65,0.002054617497013689,-0.50248535427686,1.0266492499510564
795.66,-0.1142065020196591,-0.3771680524925627,0.8845443593020448
795.67,-0.2276602055197841,-0.3165647835065914,0.6249399310574286
795.68,-0.38820105571861774,-0.29495490798930774,0.5801872252773023
795.69,-0.49130404325053134,-0.2953767872175346,0.3508307686811597
795.7,-0.405762,-0.276855,0.0
795.71,-0.166016,-0.262207,-0.232422
795.72,0.001465,-0.20459,-0.150879
795.73,0.011719,-0.039551,0.166992
795.74,-0.157227,0.144043,0.365723
795.75,-0.361328,0.458008,0.48877
795.76,-0.552734,0.853516,0.91748
795.77,-0.785645,0.959473,1.038086
795.78,-0.88916,0.754883,0.82373
795.79,-0.880859,0.50293,1.018555
795.8,-0.836914,0.124023,1.36084
795.81,-0.856934,-0.176758,1.67334
795.82,-0.969238,-0.354492,1.865234
795.83,-0.828613,-0.34375,1.931641
795.84,-0.516113,-0.283203,1.895508
795.85,-0.26416,-0.41748,1.830078
795.86,-0.058594,-0.546875,1.71875
795.87,0.14209,-0.538574,1.596191
795.88,0.223145,-0.540527,1.287109
795.89,0.219727,-0.566406,1.043945
795.9,0.266602,-0.612793,0.951172
795.91,0.379395,-0.584473,0.917969
795.92,0.459473,-0.512207,0.663574
795.93,0.473145,-0.454102,0.319336
795.94,0.272949,-0.403809,0.154297
795.95,-0.055664,-0.29834,0.130859
795.96,-0.15625,-0.109863,0.118164
795.97,-0.022949,0.124512,0.283691
795.98,0.161133,0.244141,0.390625
795.99,0.231934,0.289063,0.328125
796.0,0.169434,0.321777,0.338867
796.01,0.138672,0.36377,0.519531
796.02,0.270508,0.316895,0.859863
796.03,0.466309,0.206543,1.038086
796.04,0.600098,0.192871,1.245117
796.05,0.643066,0.234375,1.421387
796.06,0.750488,0.124023,1.478027
796.07,0.769043,-0.217773,1.486816
796.08,0.586426,-0.528809,1.71875
796.09,0.247559,-0.631836,1.885742
796.1,-0.092285,-0.641113,1.759277
796.11,-0.321289,-0.683105,1.421387
796.12,-0.366211,-0.696777,1.375488
796.13,-0.375977,-0.674316,1.259766
796.14,-0.426758,-0.592285,1.133789
796.15,-0.524902,-0.497559,0.878418
796.16,-0.5270154276686,-0.501450504427629,0.4223156336423936
796.17,-0.26867385222657575,-0.38795797527038944,0.22457468767949096
796.18,0.01846547407915533,-0.36785202947342027,0.12929659117321046
796.19,0.17000161578257383,-0.3711218926886597,0.2222681101546473
796.2,0.16085496302938024,-0.31162450845649775,0.42579926234999305
796.21,0.018943252018352508,-0.1920748156214767,0.4598192613082399
796.22,-0.1906080921680947,0.0228117111655306,0.5851529186272051
796.23,-0.4340417250808635,0.3564143995362799,0.8817597467389217
796.24,-0.6893484633653766,0.42746204044981884,0.9045793160640823
796.25,-0.8296683009763226,0.24673276568148156,0.9294273253343405
796.26,-0.8984204265578681,0.09281402247741832,1.0687315464235407
796.27,-0.9140587580130088,-0.137009167683659,1.1994627219571117
796.28,-0.8853575628806829,-0.3270087185128666,1.294486170754028
796.29,-0.7084954290954915,-0.33341271475448875,1.177138852944961
796.3,-0.5950486223144895,-0.17558814521268318,1.1986187444869807
796.31,-0.546705696312588,0.049686454272933944,1.2409714904484546
796.32,-0.5104345384979595,0.22124732107699852,1.1900618489041368
796.33,-0.4362505071905081,0.25905638711404766,1.1180988771058586
796.34,-0.42502781806596784,0.1878091925285703,1.1179280959050975
796.35,-0.4424229297493502,-0.007657712277887141,1.0886350238271314
796.36,-0.3701993797077807,-0.25404713774411025,0.9910902392242142
796.37,-0.20246375549216233,-0.4967752277516093,0.961563776648935
796.38,-0.08799491101100093,-0.7274246793480804,1.1153553069702584
796.39,-0.0944814305260484,-0.8978561220579077,0.9797718168645393
809.17,0.155762,-0.50293,0.869141
809.18,-0.034668,-0.375977,0.608398
809.19,-0.171387,-0.275391,0.251953
809.2,-0.27002,-0.255859,0.130371
809.21,-0.282715,-0.266602,0.026855
809.22,-0.117676,-0.219727,-0.075684
809.23,0.06543,-0.067871,-0.123535
809.24,0.068359,0.083008,0.00293
809.25,-0.132324,0.246094,0.313477
809.26,-0.394043,0.398438,0.630859
809.27,-0.720215,0.55127,1.076172
809.28,-1.04834,0.51123,1.35498
809.29,-1.220703,0.228027,1.564941
809.3,-1.096191,0.038086,1.831055
809.31,-1.096191,0.038086,1.831055
809.32,-0.869141,-0.214355,2.043945
809.33,-0.999023,-0.568359,2.192871
809.34,-0.842773,-0.782227,2.124023
809.35,-0.498047,-0.904297,1.895508
809.36,-0.066895,-0.864746,1.745117
809.37,0.250488,-0.808594,1.643555
809.38,0.504883,-0.805176,1.537598
809.39,0.647461,-0.735352,1.413574
809.4,0.649902,-0.651855,1.045898
809.41,0.658203,-0.626465,0.644043
809.42,0.759766,-0.572754,0.509277
809.43,0.689941,-0.473633,0.307617
809.44,0.382813,-0.381348,0.084961
809.45,0.035645,-0.356934,0.075195
809.46,-0.155762,-0.217285,0.202148
809.47,-0.181641,0.001465,0.289063
809.48,-0.13916,0.214355,0.305664
809.49,-0.114258,0.379395,0.185547
809.5,-0.075684,0.421875,-0.004883
809.51,-0.066406,0.341797,-0.075195
809.52,0.001465,0.195801,0.144531
809.53,0.051758,-0.033691,0.428711
809.54,0.141602,-0.076172,0.971191
809.55,0.312012,0.053711,1.652344
809.56,0.443848,0.03418,2.059082
809.57,0.437012,-0.055176,2.060059
809.58,0.656738,-0.05127,2.001465
809.59,0.949707,-0.228027,1.774414
809.6,0.91748,-0.594238,1.892578
809.61,0.555176,-0.765137,1.765625
809.62,0.291992,-0.800781,1.550293
809.63,0.258789,-0.789063,1.442871
809.64,0.057617,-0.804688,1.085938
809.65,-0.02002,-0.747559,0.834473
809.66,-0.055176,-0.616699,0.603516
809.67,-0.115234,-0.476074,0.365723
809.68,-0.120605,-0.335938,0.167969
809.69,-0.03377603396032963,-0.21728213694084134,0.006395608424839244
809.7,0.1596870143438802,-0.0832090053826352,0.08084674105186516
809.71,0.27289565094090895,0.1740374094807044,0.0904608241045248
809.72,0.2215185731716498,0.42610013049777196,0.08309631625941233
809.73,0.020437678620653085,0.5316274660868074,0.10895946478797153
809.74,-0.2703241546489136,0.40372171429474735,0.18198546866221976
809.75,-0.46025983499076684,0.17302125301074833,0.338156609231259
809.76,-0.4435778403221165,-0.015177224247158616,0.5561293193812119
809.77,-0.4015104402951535,-0.18520098779845065,0.8336564149438167
809.78,-0.5074590824732363,-0.38366186647748324,1.0001304425619075
809.79,-0.4809293265720191,-0.4320718372961818,1.0499496582943784
809.8,-0.349940033455944,-0.32560127989784043,1.2805427607376845
809.81,-0.38079563176230274,-0.31276103942035427,1.5697686537899886
809.82,-0.5365048520184239,-0.5371384281577669,1.5676930620264162
809.83,-0.44052756303637036,-0.7306002478647682,1.430078856887007
809.84,-0.06941214759231963,-0.8547838379496321,1.2790241305043184
809.85,0.26862977373551433,-0.8664743167468697,1.096606477746309
809.86,0.4926516470266678,-0.71317457549793,1.0870112457844672
809.87,0.6302060167867197,-0.5030627227859745,1.0853532328720723
809.88,0.9022257099969286,-0.3618192479959975,1.0011910194176583
809.89,1.2320728222230288,-0.32887348082831297,0.7686398157816295
809.9,1.4339596520838804,-0.3524212364286009,0.44192104000726135
809.91,1.1405271176878846,-0.4307621500309186,0.045851149616643244
809.92,0.6588124511576129,-0.4705879494939585,0.021505241090831045
809.93,0.203125,-0.445801,0.179688
809.94,0.01123,-0.266113,0.046387
809.95,-0.023926,0.006836,-0.227539
809.96,0.11377,0.350098,-0.030762
809.97,0.184082,0.587891,0.30957
809.98,0.170898,0.681152,0.466309
809.99,0.312012,1.018555,1.083496
810.0,0.597168,1.133789,1.606445
810.01,0.774414,0.540039,1.324707
810.02,0.919434,-0.181152,2.146484
